Year;Country;Indicator Name;Value;Periodicity;Aggregation method;Unit of measure
2000;Bahrain;Account used to receive remittances (% age 15+);;;;
2000;Bahrain;Bank branches per 100,000 adults;;;;
2000;Bahrain;Consolidated foreign claims of BIS reporting banks to GDP (%);125.26899999999999;;;
2000;Bahrain;Credit card (% age 15+);;;;
2000;Bahrain;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
2000;Bahrain;Domestic credit to private sector (% of GDP);40.5118;;;
2000;Bahrain;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);443.5595;;;
2000;Bahrain;Firms identifying access to finance as a major constraint (%);;;;
2000;Bahrain;Firms with a bank loan or line of credit (%);;;;
2000;Bahrain;Foreign bank assets among total bank assets (%);;;;
2000;Bahrain;Foreign banks among total banks (%);56.0;;;
2000;Bahrain;Global leasing volume to GDP (%);;;;
2000;Bahrain;Loans from nonresident banks (amounts outstanding) to GDP (%);14.90693;;;
2000;Bahrain;Mobile phone used to pay bills (% age 15+);;;;
2000;Bahrain;Mobile phone used to send money (% age 15+);;;;
2000;Bahrain;Mutual fund assets to GDP (%);;;;
2000;Bahrain;Number of listed companies per 1,000,000 people;54.16711;;;
2000;Bahrain;Outstanding international private debt securities to GDP (%);;;;
2000;Bahrain;Provisions to nonperforming loans (%);;;;
2000;Bahrain;Saved any money in the past year (% age 15+);;;;
2000;China;Bank net interest margin (%);2.4139180000000002;;;
2000;China;Bank regulatory capital to risk-weighted assets (%);;;;
2000;China;Bank return on assets (%, before tax);0.724707;;;
2000;China;Bank return on equity (%, after tax);6.1741779999999995;;;
2000;China;Bank Z-score;19.23762;;;
2000;China;Checks used to make payments (% age 15+);;;;
2000;China;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
2000;China;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);21.93228;;;
2000;China;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);19.64968;;;
2000;China;Firms identifying access to finance as a major constraint (%);;;;
2000;China;Foreign bank assets among total bank assets (%);;;;
2000;China;Foreign bank assets among total banks assets (%);;;;
2000;China;Government bank assets among total bank assets (%);;;;
2000;China;Gross portfolio debt liabilities to GDP (%);;;;
2000;China;Gross portfolio equity assets to GDP (%);;;;
2000;China;Gross portfolio equity liabilities to GDP (%);;;;
2000;China;Loan from a financial institution in the past year (% age 15+);;;;
2000;China;Loan from family or friends in the past year (% age 15+);;;;
2000;China;Outstanding international public debt securities to GDP (%);0.4381899;;;
2000;China;Provisions to nonperforming loans (%);;;;
2000;China;Saved any money in the past year (% age 15+);;;;
2000;China;Saved at a financial institution in the past year (% age 15+);;;;
2000;China;Small firms with a bank loan or line of credit (%);;;;
2000;China;Stock market total value traded to GDP (%);62.1278;;;
2000;China;Total factoring volume to GDP (%);;;;
2000;China;Value traded excluding top 10 traded companies to total value traded (%);;;;
2000;India;Account used to receive government payments (% age 15+);;;;
2000;India;Account used to receive wages (% age 15+);;;;
2000;India;Bank accounts per 1,000 adults;;;;
2000;India;Bank cost to income ratio (%);59.46691;;;
2000;India;Bank net interest margin (%);3.266557;;;
2000;India;Bank non-performing loans to gross loans (%);12.8;;;
2000;India;Bank return on assets (%, after tax);0.7617034;;;
2000;India;Bank Z-score;12.8874;;;
2000;India;Deposit money bank assets to deposit money bank assets and central bank assets (%);85.9329;;;
2000;India;Deposit money banks'' assets to GDP (%);43.9188;;;
2000;India;Domestic credit to private sector (% of GDP);28.3396;;;
2002;Saudi Arabia;Stock price volatility;12.81467;;;
2003;Bahrain;Bank deposits to GDP (%);61.54916;;;
2003;Bahrain;Bank regulatory capital to risk-weighted assets (%);;;;
2003;Bahrain;Credit card (% age 15+);;;;
2003;Bahrain;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);273.6466;;;
2003;Bahrain;Gross portfolio equity liabilities to GDP (%);5.702254;;;
2003;Bahrain;Insurance company assets to GDP (%);2.4963040000000003;;;
2003;Bahrain;Mutual fund assets to GDP (%);;;;
2003;Bahrain;Stock market return (%, year-on-year);;;;
2003;Bahrain;Syndicated loan average maturity (years);;;;
2003;China;Bank net interest margin (%);2.1023110000000003;;;
2003;China;Credit card (% age 15+);;;;
2003;China;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);9.090589999999999;;;
2003;China;Firms with a checking or savings account (%);;;;
2003;China;Investments financed by banks (%);;;;
2003;China;Liquid liabilities in millions USD (2000 constant);3031974.0;;;
2003;China;Loan from a financial institution in the past year (% age 15+);;;;
2003;China;Loan from a private lender in the past year (% age 15+);;;;
2003;China;Mobile phone used to send money (% age 15+);;;;
2003;China;Nonbank financial institutionsâ assets to GDP (%);;;;
2003;China;Provisions to nonperforming loans (%);19.700001;;;
2003;China;Value traded excluding top 10 traded companies to total value traded (%);82.6637;;;
2003;India;Account used to receive remittances (% age 15+);;;;
2003;India;Bank credit to bank deposits (%);60.48633;;;
2003;India;Bank overhead costs to total assets (%);2.380855;;;
2003;India;Credit card (% age 15+);;;;
2003;India;Firms identifying access to finance as a major constraint (%);;;;
2003;India;Firms using banks to finance working capital (%);;;;
2003;India;Firms whose recent loan application was rejected (%);;;;
2003;India;Firms with a bank loan or line of credit (%);;;;
2003;India;Foreign banks among total banks (%);9.0;;;
2003;India;Investments financed by banks (%);;;;
2003;India;Liquid liabilities in millions USD (2000 constant);460080.0;;;
2003;India;Loan from family or friends in the past year (% age 15+);;;;
2003;India;Mobile phone used to pay bills (% age 15+);;;;
2003;India;Pension fund assets to GDP (%);;;;
2003;India;Private credit by deposit money banks and other financial institutions to GDP (%);31.62627;;;
2003;India;Syndicated loan average maturity (years);5.950596;;;
2003;Kuwait;Bank capital to total assets (%);10.7;;;
2003;Kuwait;Bank overhead costs to total assets (%);0.9795630999999999;;;
2003;Kuwait;Bank regulatory capital to risk-weighted assets (%);18.4;;;
2003;Kuwait;Bank Z-score;15.19276;;;
2003;Kuwait;Deposit money bank assets to deposit money bank assets and central bank assets (%);;;;
2003;Kuwait;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);30.142609999999998;;;
2003;Kuwait;Firms identifying access to finance as a major constraint (%);;;;
2003;Kuwait;Firms not needing a loan (%);;;;
2003;Kuwait;Firms using banks to finance working capital (%);;;;
2003;Kuwait;Gross portfolio equity assets to GDP (%);9.128259;;;
2003;Kuwait;Gross portfolio equity liabilities to GDP (%);;;;
2003;Kuwait;International debt issues to GDP (%);;;;
2003;Kuwait;Liquid liabilities in millions USD (2000 constant);41973.82;;;
2003;Kuwait;Loan from family or friends in the past year (% age 15+);;;;
2003;Kuwait;Loan in the past year (% age 15+);;;;
2003;Kuwait;Loans from nonresident banks (net) to GDP (%);0.41774140000000004;;;
2003;Kuwait;Nonbank financial institutionsâ assets to GDP (%);8.288811;;;
2003;Kuwait;Outstanding domestic private debt securities to GDP (%);;;;
2003;Kuwait;Pension fund assets to GDP (%);;;;
2003;Kuwait;Private credit by deposit money banks and other financial institutions to GDP (%);67.73465999999999;;;
2003;Kuwait;Private credit by deposit money banks to GDP (%);59.464569999999995;;;
2003;Kuwait;Saved at a financial institution in the past year (% age 15+);;;;
2003;Kuwait;Small firms with a bank loan or line of credit (%);;;;
2003;Kuwait;Stock market capitalization to GDP (%);127.31;;;
2003;Kuwait;Stock market total value traded to GDP (%);11.7176;;;
2003;Kuwait;Stock price volatility;16.59437;;;
2003;Oman;Account at a formal financial institution (% age 15+);;;;
2003;Oman;Account used to receive government payments (% age 15+);;;;
2003;Oman;Bank deposits to GDP (%);30.39798;;;
2003;Oman;Bank noninterest income to total income (%);25.20325;;;
2003;Oman;Bank non-performing loans to gross loans (%);12.5;;;
2003;Oman;Bank return on assets (%, after tax);-0.9228741;;;
2003;Oman;Corporate bond average maturity (years);;;;
2003;Oman;Deposit money banks'' assets to GDP (%);42.63859;;;
2003;Oman;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
2003;Oman;External loans and deposits of reporting banks vis-Ã -vis all sectors (% of domestic bank deposits);79.90923000000001;;;
2003;Oman;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);20.08755;;;
2003;Oman;Government bank assets among total bank assets (%);;;;
2003;Oman;Gross portfolio debt liabilities to GDP (%);;;;
2002;Saudi Arabia;Stock market turnover ratio (%);;;;
2002;Saudi Arabia;Working capital financed by banks (%);;;;
2003;Bahrain;Bank credit to bank deposits (%);68.44196;;;
2003;Bahrain;Bank return on equity (%, after tax);12.10629;;;
2003;Bahrain;Credit to government and state-owned enterprises to GDP (%);9.910771;;;
2003;Bahrain;Pension fund assets to GDP (%);;;;
2003;Bahrain;Saved using a savings club in the past year (% age 15+);;;;
2003;Bahrain;Value traded excluding top 10 traded companies to total value traded (%);;;;
2003;China;Account used for business purposes (% age 15+);;;;
2003;China;Account used to receive wages (% age 15+);;;;
2003;China;Bank credit to bank deposits (%);268.2052;;;
2003;China;Bank return on equity (%, before tax);20.28691;;;
2003;China;Central bank assets to GDP (%);2.261115;;;
2003;China;Corporate bond average maturity (years);13.104239999999999;;;
2003;China;Deposit money banks'' assets to GDP (%);136.6056;;;
2003;China;Electronic payments used to make payments (% age 15+);;;;
2003;China;Foreign bank assets among total banks assets (%);;;;
2003;China;Loans from nonresident banks (amounts outstanding) to GDP (%);1.618394;;;
2003;China;Loans requiring collateral (%);;;;
2003;China;Outstanding domestic private debt securities to GDP (%);11.70363;;;
2003;China;Remittance inflows to GDP (%);0.278586;;;
2003;India;Bank return on equity (%, after tax);20.66038;;;
1960;Bahrain;5-bank asset concentration;;;;
1960;Bahrain;Account used to receive remittances (% age 15+);;;;
1960;Bahrain;Bank branches per 100,000 adults;;;;
1960;Bahrain;Bank lending-deposit spread;;;;
1960;Bahrain;Bank return on assets (%, after tax);;;;
1960;Bahrain;Bank return on assets (%, before tax);;;;
1960;Bahrain;Corporate bond average maturity (years);;;;
1960;Bahrain;Credit card (% age 15+);;;;
1960;Bahrain;Credit flows by fintech and bigtech companies to GDP (%);;;;
1960;Bahrain;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1960;Bahrain;Firms not needing a loan (%);;;;
1960;Bahrain;Firms using banks to finance investments (%);;;;
1960;Bahrain;Foreign bank assets among total bank assets (%);;;;
1960;Bahrain;Liquid liabilities to GDP (%);;;;
1960;Bahrain;Mobile phone used to send money (% age 15+);;;;
1960;Bahrain;Private credit by deposit money banks to GDP (%);;;;
1960;Bahrain;Saved at a financial institution in the past year (% age 15+);;;;
1960;Bahrain;Stock market total value traded to GDP (%);;;;
1960;Bahrain;Stock market turnover ratio (%);;;;
1960;Bahrain;Syndicated loan average maturity (years);;;;
1960;Bahrain;Value of collateral needed for a loan (% of the loan amount);;;;
1960;China;Account used to receive government payments (% age 15+);;;;
1960;China;ATMs per 100,000 adults;;;;
1960;China;Bank return on equity (%, after tax);;;;
1960;China;Depositing/withdrawing at least once in a typical month (% age 15+);;;;
1960;China;Domestic credit to private sector (% of GDP);;;;
1960;China;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);;;;
1960;China;Financial system deposits to GDP (%);;;;
1960;China;Firms using banks to finance working capital (%);;;;
1960;China;Global leasing volume to GDP (%);;;;
1960;China;Liquid assets to deposits and short term funding (%);;;;
1960;China;Liquid liabilities to GDP (%);;;;
1960;China;Loan from an employer in the past year (% age 15+);;;;
1960;China;Mutual fund assets to GDP (%);;;;
1960;China;Nonbank financial institutionsâ assets to GDP (%);;;;
1960;China;Non-life insurance premium volume to GDP (%);;;;
1960;China;Pension fund assets to GDP (%);;;;
1960;China;Remittance inflows to GDP (%);;;;
1960;China;Syndicated loan issuance volume to GDP (%);;;;
1960;China;Total factoring volume to GDP (%);;;;
1960;India;5-bank asset concentration;;;;
1960;India;Bank credit to bank deposits (%);72.59841999999999;;;
1960;India;Bank overhead costs to total assets (%);;;;
1960;India;Banking crisis dummy (1=banking crisis, 0=none);;;;
1960;India;Credit flows by fintech and bigtech companies to GDP (%);;;;
1960;India;Credit to government and state-owned enterprises to GDP (%);;;;
1960;India;Electronic payments used to make payments (% age 15+);;;;
1960;India;External loans and deposits of reporting banks vis-Ã -vis the banking sector (% of domestic bank deposits);;;;
1960;India;External loans and deposits of reporting banks vis-Ã -vis the nonbanking sectors (% of domestic bank deposits);;;;
1960;India;Financial system deposits to GDP (%);10.80345;;;
1960;India;Firms identifying access to finance as a major constraint (%);;;;
1960;India;Firms not needing a loan (%);;;;
1960;India;Firms using banks to finance investments (%);;;;
1960;India;Firms with a bank loan or line of credit (%);;;;
1960;India;Gross portfolio debt assets to GDP (%);;;;
1960;India;Insurance company assets to GDP (%);;;;
1960;India;Liquid assets to deposits and short term funding (%);;;;
1960;India;Loan from family or friends in the past year (% age 15+);;;;
1960;India;Loan in the past year (% age 15+);;;;
1960;India;Market capitalization excluding top 10 companies to total market capitalization (%);;;;
